symbol,strategy,strike,short_strike,type,vol_mode,iv_context,iv,iv_rank,iv_percentile,hv,hv10,hv20,hv60,delta,vega,theta,score,entry,stop_loss,target,risk_reward,reason,mid_price,bid,ask,spot,moneyness,oi,volume,expected_move,expected_move_ratio,quality_score,atm_iv,atm_reference_iv,skew_discount,trend,dte,component_scores,security_id
SAMMAANCAP,Volatility Expansion Play,142.5,,PUT,skew,below_chain_mean,32.13836479193055,,,47.14007972011167,59.12057388475258,46.030065745158055,36.63960418874225,-0.31325,0.13768,-0.07339,86.8,2.89,1.88,5.2,2.29,"['IV is 15.00 points below weighted HV', 'Delta -0.31 sits in the preferred directional range', 'Strike IV is 0.41 std below same-side chain mean', 'IV context is below_chain_mean', 'Strike is inside the 1x expected move envelope', 'Historical IV expansion observed after similar low IV levels', 'Liquidity is strong in both OI and volume']",2.8899999999999997,2.28,3.5,146.95,3.0282408982647087,180600,352600,13.032166324931227,0.34146279974089205,4,33.88624539557553,46.05079601982604,0.4054670731535234,neutral,25,"{'skew': 53.24, 'iv_vs_hv': 100.0, 'delta': 100.0, 'vega': 55.07, 'liquidity': 100.0, 'strike_relevance': 100.0}",30125
ADANIPORTS,Volatility Expansion Play,1460.0,,CALL,skew,below_chain_mean,33.77792673905133,,,45.88761123053564,51.75210827929634,43.78007827792053,42.833158118595094,0.29887,1.26411,-0.94362,86.79,21.93,14.25,39.47,2.29,"['IV is 12.11 points below weighted HV', 'Delta 0.30 sits in the preferred directional range', 'Strike IV is 0.36 std below same-side chain mean', 'IV context is below_chain_mean', 'Strike is inside the 1x expected move envelope', 'Volume is above same-side chain average', 'Liquidity is strong in both OI and volume']",21.925,21.6,22.25,1377.6,5.98141695702672,203775,296875,139.63906918658992,0.5900927332156213,4,38.73113633751346,52.95497253794474,0.3560875289902067,bearish,25,"{'skew': 52.85, 'iv_vs_hv': 100.0, 'delta': 100.0, 'vega': 100.0, 'liquidity': 100.0, 'strike_relevance': 90.99}",15083
INDIANB,Volatility Expansion Play,920.0,,CALL,skew,below_chain_mean,40.53564963762172,,,51.15031045609251,60.26836570567853,50.932531426139164,42.32262724644428,0.34124,0.84333,-0.74583,86.72,20.65,13.42,37.17,2.29,"['IV is 10.61 points below weighted HV', 'Delta 0.34 sits in the preferred directional range', 'Strike IV is 0.23 std below same-side chain mean', 'IV context is below_chain_mean', 'Strike is inside the 1x expected move envelope', 'Volume is above same-side chain average', 'Liquidity is strong in both OI and volume']",20.65,20.35,20.95,869.4,5.820105820105822,317000,357000,99.1663490719829,0.510253734997045,4,43.58340093944286,52.001722750585515,0.22759572783601667,bearish,25,"{'skew': 51.82, 'iv_vs_hv': 91.5, 'delta': 100.0, 'vega': 100.0, 'liquidity': 100.0, 'strike_relevance': 98.97}",14309
TVSMOTOR,Volatility Expansion Play,3700.0,,CALL,skew,below_chain_mean,32.77576851646679,,,38.058419679908575,34.6706505388733,45.083668181467075,32.07919081886584,0.18913,2.42613,-1.72626,86.71,29.82,19.39,53.69,2.29,"['IV is 5.28 points below weighted HV', 'Delta 0.19 sits in the preferred directional range', 'Strike IV is 0.53 std below same-side chain mean', 'IV context is below_chain_mean', 'Strike is inside the 1x expected move envelope', 'Chain IV percentile is cheap at 14.1', 'Volume is above same-side chain average', 'Liquidity is strong in both OI and volume']",29.825,29.5,30.15,3391.4,9.099486937547912,64225,119700,324.33215452634255,0.9514936946374681,4,36.54158820467916,58.05090475570126,0.5324267800484416,bearish,25,"{'skew': 54.26, 'iv_vs_hv': 77.76, 'delta': 100.0, 'vega': 100.0, 'liquidity': 100.0, 'strike_relevance': 54.85}",8479
BOSCHLTD,Volatility Expansion Play,34000.0,,CALL,skew,below_chain_mean,37.17473056714116,,,48.019482816416925,56.96960952212922,50.91063140078749,35.21449133154388,0.32499,30.57611,-24.96553,86.71,637.2,414.18,1146.96,2.29,"['IV is 10.84 points below weighted HV', 'Delta 0.32 sits in the preferred directional range', 'Strike IV is 0.49 std below same-side chain mean', 'IV context is below_chain_mean', 'Strike is inside the 1x expected move envelope', 'Volume is above same-side chain average', 'Liquidity is strong in both OI and volume']",637.2,626.3,648.1,32135.0,5.803640889995332,10200,58150,3154.3216226279997,0.5912523271631981,4,37.50628908304855,63.52268706378706,0.4872673315959653,neutral,25,"{'skew': 53.9, 'iv_vs_hv': 95.17, 'delta': 100.0, 'vega': 100.0, 'liquidity': 100.0, 'strike_relevance': 90.87}",2181
MAZDOCK,Bear Put Spread,2220.0,2200.0,PUT,skew,above_chain_mean,50.65405012294703,,,68.65442327584118,82.17925092178899,72.48454831169494,50.02276224875503,-0.39447,2.30436,-2.01798,86.68,91.75,59.64,165.15,2.29,"['IV is 18.00 points below weighted HV', 'Delta -0.39 sits in the preferred directional range', 'IV context is above_chain_mean', 'Strike is inside the 1x expected move envelope', 'Volume is above same-side chain average', 'Liquidity is strong in both OI and volume']",91.75,91.0,92.5,2264.6,1.9694427271924362,75400,370200,285.57095288973613,0.1561783491937317,3,48.183567909450105,47.62011034619392,-0.10084497556330421,bearish,25,"{'skew': 49.19, 'iv_vs_hv': 100.0, 'delta': 100.0, 'vega': 100.0, 'liquidity': 100.0, 'strike_relevance': 100.0}",509
MAZDOCK,Bear Put Spread,2200.0,2180.0,PUT,skew,above_chain_mean,50.591849508539674,,,68.65442327584118,82.17925092178899,72.48454831169494,50.02276224875503,-0.36862,2.2577,-1.98734,86.68,83.15,54.05,149.67,2.29,"['IV is 18.06 points below weighted HV', 'Delta -0.37 sits in the preferred directional range', 'IV context is above_chain_mean', 'Strike is inside the 1x expected move envelope', 'Volume is above same-side chain average', 'Liquidity is strong in both OI and volume']",83.15,82.9,83.4,2264.6,2.852600900821333,278000,1257600,285.57095288973613,0.22621348336132452,3,48.183567909450105,47.62011034619392,-0.0987774923891178,bearish,25,"{'skew': 49.21, 'iv_vs_hv': 100.0, 'delta': 100.0, 'vega': 100.0, 'liquidity': 100.0, 'strike_relevance': 100.0}",509
KEI,Volatility Expansion Play,4500.0,,CALL,skew,below_chain_mean,40.057741467883844,,,45.11860237767281,49.283514608783236,45.50832336721297,40.43406216050883,0.18932,2.89775,-2.47346,86.66,38.67,25.14,69.61,2.29,"['IV is 5.06 points below weighted HV', 'Delta 0.19 sits in the preferred directional range', 'Strike IV is 0.64 std below same-side chain mean', 'IV context is below_chain_mean', 'Strike is inside the 1x expected move envelope', 'Chain IV percentile is cheap at 11.6', 'Volume is above same-side chain average', 'Liquidity is strong in both OI and volume']",38.675,32.75,44.6,4048.1,11.163261777130014,54775,64575,479.24735890149356,0.9429368604885425,4,45.23607586662148,78.11474621278481,0.6442731952634303,bearish,25,"{'skew': 55.15, 'iv_vs_hv': 72.43, 'delta': 100.0, 'vega': 100.0, 'liquidity': 100.0, 'strike_relevance': 55.71}",13310
MAZDOCK,Bear Put Spread,2180.0,2160.0,PUT,skew,above_chain_mean,51.013732638721486,,,68.65442327584118,82.17925092178899,72.48454831169494,50.02276224875503,-0.344,2.2034,-1.96895,86.64,74.12,48.18,133.43,2.29,"['IV is 17.64 points below weighted HV', 'Delta -0.34 sits in the preferred directional range', 'IV context is above_chain_mean', 'Strike is inside the 1x expected move envelope', 'Volume is above same-side chain average', 'Liquidity is strong in both OI and volume']",74.125,72.55,75.7,2264.6,3.7357590744502303,43400,139000,285.57095288973613,0.29624861752891735,3,48.183567909450105,47.62011034619392,-0.11280044507913001,bearish,25,"{'skew': 49.1, 'iv_vs_hv': 100.0, 'delta': 100.0, 'vega': 100.0, 'liquidity': 100.0, 'strike_relevance': 100.0}",509
UPL,Volatility Expansion Play,620.0,,CALL,skew,below_chain_mean,38.60863544439138,,,48.668251864011026,55.627020830519534,41.867027667375304,50.77778182635014,0.37573,0.59483,-0.50709,86.6,14.95,9.72,26.91,2.29,"['IV is 10.06 points below weighted HV', 'Delta 0.38 sits in the preferred directional range', 'Strike IV is 0.15 std below same-side chain mean', 'IV context is below_chain_mean', 'Strike is inside the 1x expected move envelope', 'Volume is above same-side chain average', 'Liquidity is strong in both OI and volume']",14.95,14.7,15.2,593.0,4.5531197301854975,883460,340105,62.70175650178673,0.43060994629760674,4,40.40186765475043,47.0023718211042,0.14627142155578887,bearish,25,"{'skew': 51.17, 'iv_vs_hv': 91.34, 'delta': 100.0, 'vega': 100.0, 'liquidity': 100.0, 'strike_relevance': 100.0}",11287
SWIGGY,Volatility Expansion Play,300.0,,CALL,skew,below_chain_mean,41.704795583554976,,,42.376695324618375,47.53073923676024,40.07765189527822,40.28804265159672,0.2549,0.2337,-0.20906,86.55,4.35,2.83,7.83,2.29,"['IV is 0.67 points below weighted HV', 'Delta 0.25 sits in the preferred directional range', 'Strike IV is 0.44 std below same-side chain mean', 'IV context is below_chain_mean', 'Strike is inside the 1x expected move envelope', 'Chain IV percentile is cheap at 9.7', 'Volume is above same-side chain average', 'Liquidity is strong in both OI and volume']",4.35,4.3,4.4,275.35,8.952242600326848,815100,1051700,33.583755149286716,0.7339858181559996,4,46.60372189776912,64.23196727035518,0.4359438275666744,bearish,25,"{'skew': 53.49, 'iv_vs_hv': 53.17, 'delta': 100.0, 'vega': 93.48, 'liquidity': 100.0, 'strike_relevance': 76.6}",27066
BLUESTARCO,Volatility Expansion Play,1700.0,,CALL,skew,below_chain_mean,45.40451603358616,,,48.341592224804344,52.75574864918566,52.93119413672106,37.80796658453407,0.22102,1.19947,-1.15397,86.53,22.3,14.5,40.14,2.29,"['IV is 2.94 points below weighted HV', 'Delta 0.22 sits in the preferred directional range', 'Strike IV is 0.56 std below same-side chain mean', 'IV context is below_chain_mean', 'Strike is inside the 1x expected move envelope', 'Chain IV percentile is cheap at 16.7', 'Volume is above same-side chain average', 'Liquidity is strong in both OI and volume']",22.3,21.8,22.8,1528.3,11.234705228031148,161525,510900,198.62931900927762,0.8644242494330872,4,49.66050921088731,85.75003548131433,0.5556079066440479,bearish,25,"{'skew': 54.44, 'iv_vs_hv': 62.15, 'delta': 100.0, 'vega': 100.0, 'liquidity': 100.0, 'strike_relevance': 63.56}",8311
JSWSTEEL,Volatility Expansion Play,1180.0,,CALL,skew,below_chain_mean,33.41185875806284,,,41.123532617594506,45.68243848324067,44.98113112314445,31.421162077881753,0.39966,1.16542,-0.8807,86.51,27.75,18.04,49.95,2.29,"['IV is 7.71 points below weighted HV', 'Delta 0.40 sits in the preferred directional range', 'Strike IV is 0.24 std below same-side chain mean', 'IV context is below_chain_mean', 'Strike is inside the 1x expected move envelope', 'Volume is above same-side chain average', 'Liquidity is strong in both OI and volume']",27.75,27.35,28.15,1141.3,3.3908700604573774,715500,868050,108.1573724425003,0.35781194685155765,4,36.21035133870154,44.00785974339235,0.2364325366451331,bearish,25,"{'skew': 51.89, 'iv_vs_hv': 87.5, 'delta': 100.0, 'vega': 100.0, 'liquidity': 100.0, 'strike_relevance': 100.0}",11723
MANAPPURAM,Volatility Expansion Play,245.0,,CALL,skew,below_chain_mean,30.593235275105673,,,40.63467400546355,44.140601594409205,38.24918403740957,40.30939970725654,0.74544,0.21695,-0.17801,86.43,17.77,11.55,31.99,2.29,"['IV is 10.04 points below weighted HV', 'Strike IV is 0.64 std below same-side chain mean', 'IV context is below_chain_mean', 'Strike is inside the 1x expected move envelope', 'Chain IV percentile is cheap at 9.5', 'Historical IV expansion observed after similar low IV levels', 'Liquidity is strong in both OI and volume']",17.775,17.25,18.3,255.8,-4.222048475371388,21000,12000,26.637325755771887,0.40544610592749997,3,39.789319312398746,80.67698175023696,0.6437785489103598,bearish,25,"{'skew': 55.15, 'iv_vs_hv': 99.42, 'delta': 25.0, 'vega': 86.78, 'liquidity': 100.0, 'strike_relevance': 100.0}",19061
FORTIS,Volatility Expansion Play,850.0,,CALL,skew,below_chain_mean,32.68094614113939,,,32.58498773830396,35.41553522373513,32.64633398423673,29.672645258295756,0.22919,0.63192,-0.45192,86.42,9.22,6.0,16.61,2.29,"['Delta 0.23 sits in the preferred directional range', 'Strike IV is 0.73 std below same-side chain mean', 'IV context is below_chain_mean', 'Strike is inside the 1x expected move envelope', 'Chain IV percentile is cheap at 13.3', 'Volume is above same-side chain average', 'Liquidity is strong in both OI and volume']",9.225,9.1,9.35,788.75,7.765451664025356,73625,66650,74.24176959278103,0.8250072746913041,4,35.965439404137406,75.30282899316984,0.7340884927759664,bearish,25,"{'skew': 55.87, 'iv_vs_hv': 49.41, 'delta': 100.0, 'vega': 100.0, 'liquidity': 100.0, 'strike_relevance': 67.5}",14592
BOSCHLTD,Volatility Expansion Play,31000.0,,PUT,skew,below_chain_mean,38.52783636094054,,,48.019482816416925,56.96960952212922,50.91063140078749,35.21449133154388,-0.31826,30.31099,-19.89188,86.3,725.65,471.67,1306.17,2.29,"['IV is 9.49 points below weighted HV', 'Delta -0.32 sits in the preferred directional range', 'Strike IV is 0.11 std below same-side chain mean', 'IV context is below_chain_mean', 'Strike is inside the 1x expected move envelope', 'Volume is above same-side chain average']",725.65,709.25,742.05,32135.0,3.531974482651315,5075,16400,3154.3216226279997,0.3598238023218391,4,37.50628908304855,42.69365719967022,0.1088488905860959,neutral,25,"{'skew': 50.87, 'iv_vs_hv': 89.53, 'delta': 100.0, 'vega': 100.0, 'liquidity': 100.0, 'strike_relevance': 100.0}",2181
ALKEM,Volatility Expansion Play,5500.0,,CALL,skew,below_chain_mean,23.697666424570777,,,27.427205431810414,28.538636792925804,26.025493372050224,28.184723483708613,0.28252,4.69952,-2.57447,86.27,58.2,37.83,104.76,2.29,"['IV is 3.73 points below weighted HV', 'Delta 0.28 sits in the preferred directional range', 'Strike IV is 0.49 std below same-side chain mean', 'IV context is below_chain_mean', 'Strike is inside the 1x expected move envelope', 'Volume is above same-side chain average']",58.2,56.45,59.95,5258.0,4.602510460251046,4875,35750,680.5142294959503,0.35561343100679443,4,49.453047163996935,48.940880130879805,0.4860114531241747,bearish,25,"{'skew': 53.89, 'iv_vs_hv': 77.2, 'delta': 100.0, 'vega': 100.0, 'liquidity': 100.0, 'strike_relevance': 100.0}",11703
ALKEM,Volatility Expansion Play,5400.0,,CALL,skew,below_chain_mean,23.701405304029304,,,27.427205431810414,28.538636792925804,26.025493372050224,28.184723483708613,0.38881,5.32867,-3.01171,86.27,90.07,58.55,162.13,2.29,"['IV is 3.73 points below weighted HV', 'Delta 0.39 sits in the preferred directional range', 'Strike IV is 0.49 std below same-side chain mean', 'IV context is below_chain_mean', 'Strike is inside the 1x expected move envelope', 'Volume is above same-side chain average', 'Liquidity is strong in both OI and volume']",90.07499999999999,86.55,93.6,5258.0,2.700646633701027,12250,30625,680.5142294959503,0.20866573224365625,4,49.453047163996935,48.940880130879805,0.4859394679062925,bearish,25,"{'skew': 53.89, 'iv_vs_hv': 77.17, 'delta': 100.0, 'vega': 100.0, 'liquidity': 100.0, 'strike_relevance': 100.0}",11703
BDL,Volatility Expansion Play,1280.0,,CALL,skew,below_chain_mean,45.177743143525475,,,61.00057375932401,74.21550116053255,59.76830575844271,49.42867035929054,0.30041,1.09047,-1.05622,86.25,25.82,16.79,46.48,2.29,"['IV is 15.82 points below weighted HV', 'Delta 0.30 sits in the preferred directional range', 'Strike IV is 0.27 std below same-side chain mean', 'IV context is below_chain_mean', 'Strike is inside the 1x expected move envelope', 'Volume is above same-side chain average', 'Liquidity is strong in both OI and volume']",25.825,25.5,26.15,1185.6,7.962213225371128,83300,167650,155.62874958695363,0.6065717308051523,4,50.156597267989014,54.51398761621279,0.2653571258825834,bearish,25,"{'skew': 52.12, 'iv_vs_hv': 100.0, 'delta': 100.0, 'vega': 100.0, 'liquidity': 100.0, 'strike_relevance': 89.34}",2144
MARUTI,Volatility Expansion Play,13100.0,,CALL,skew,below_chain_mean,27.518431403810812,,,31.705653003217265,29.489303017684726,35.94255351702023,28.27280230367918,0.35618,12.44621,-7.88722,86.23,216.27,140.58,389.29,2.29,"['IV is 4.19 points below weighted HV', 'Delta 0.36 sits in the preferred directional range', 'Strike IV is 0.50 std below same-side chain mean', 'IV context is below_chain_mean', 'Strike is inside the 1x expected move envelope', 'Chain IV percentile is cheap at 3.6', 'Liquidity is strong in both OI and volume']",216.27499999999998,212.6,219.95,12631.0,3.71308684981395,10250,32950,1055.3846061037589,0.44438775900990435,4,31.92636305666651,51.23667922460123,0.4979172257270668,bearish,25,"{'skew': 53.98, 'iv_vs_hv': 76.41, 'delta': 100.0, 'vega': 100.0, 'liquidity': 100.0, 'strike_relevance': 100.0}",10999
ABCAPITAL,Volatility Expansion Play,330.0,,CALL,skew,below_chain_mean,39.43099261855015,,,47.576716616593785,59.233628851190666,48.510218682336195,34.67513496100703,0.19731,0.21895,-0.18445,86.18,3.28,2.13,5.9,2.29,"['IV is 8.15 points below weighted HV', 'Delta 0.20 sits in the preferred directional range', 'Strike IV is 0.57 std below same-side chain mean', 'IV context is below_chain_mean', 'Strike is inside the 1x expected move envelope', 'Chain IV percentile is cheap at 16.2', 'Volume is above same-side chain average', 'Liquidity is strong in both OI and volume']",3.2750000000000004,3.2,3.35,298.25,10.645431684828164,1119100,1168700,33.22412956877267,0.9556307542769096,4,42.564701033289936,85.19129750117307,0.5729386616895111,bearish,25,"{'skew': 54.58, 'iv_vs_hv': 84.24, 'delta': 100.0, 'vega': 87.58, 'liquidity': 100.0, 'strike_relevance': 54.44}",21614
SWIGGY,Volatility Expansion Play,280.0,,CALL,skew,below_chain_mean,41.83543529075283,,,42.376695324618375,47.53073923676024,40.07765189527822,40.28804265159672,0.48687,0.29025,-0.27174,86.14,10.95,7.12,19.71,2.29,"['IV is 0.54 points below weighted HV', 'Strike IV is 0.43 std below same-side chain mean', 'IV context is below_chain_mean', 'Strike is inside the 1x expected move envelope', 'Chain IV percentile is cheap at 12.9', 'Volume is above same-side chain average', 'Liquidity is strong in both OI and volume']",10.95,10.85,11.05,275.35,1.688759760305058,624000,760500,33.583755149286716,0.13845979936816977,3,46.60372189776912,64.23196727035518,0.43341569954510867,bearish,25,"{'skew': 53.47, 'iv_vs_hv': 52.55, 'delta': 70.0, 'vega': 100.0, 'liquidity': 100.0, 'strike_relevance': 100.0}",27066
INDUSINDBK,Volatility Expansion Play,830.0,,CALL,skew,below_chain_mean,36.540649732036805,,,45.16726179835645,55.06886163897082,46.3756053944311,33.65453716297588,0.29467,0.70993,-0.56768,86.09,13.25,8.61,23.85,2.29,"['IV is 8.63 points below weighted HV', 'Delta 0.29 sits in the preferred directional range', 'Strike IV is 0.48 std below same-side chain mean', 'IV context is below_chain_mean', 'Strike is inside the 1x expected move envelope', 'Chain IV percentile is cheap at 13.0', 'Liquidity is strong in both OI and volume']",13.25,12.95,13.55,778.7,6.587902915114929,170800,146300,87.84297409714858,0.5839966204157149,4,43.10357425704589,72.89834606324605,0.47667737699020124,bearish,25,"{'skew': 53.81, 'iv_vs_hv': 88.2, 'delta': 100.0, 'vega': 100.0, 'liquidity': 100.0, 'strike_relevance': 91.6}",5258
FEDERALBNK,Volatility Expansion Play,280.0,,CALL,skew,below_chain_mean,32.63600719183017,,,40.89233573824166,47.28288633495845,40.62869141144826,34.85331091058275,0.31207,0.24839,-0.18039,86.08,4.45,2.89,8.01,2.29,"['IV is 8.26 points below weighted HV', 'Delta 0.31 sits in the preferred directional range', 'Strike IV is 0.40 std below same-side chain mean', 'IV context is below_chain_mean', 'Strike is inside the 1x expected move envelope', 'Volume is above same-side chain average', 'Liquidity is strong in both OI and volume']",4.45,4.4,4.5,265.55,5.441536433816602,1955000,4640000,24.947209053194783,0.5792231094543819,4,35.896498568329704,55.78803500879873,0.40361584862409516,bearish,25,"{'skew': 53.23, 'iv_vs_hv': 90.38, 'delta': 100.0, 'vega': 99.36, 'liquidity': 100.0, 'strike_relevance': 92.08}",1023
BAJAJ-AUTO,Volatility Expansion Play,9100.0,,CALL,skew,below_chain_mean,28.453843359029296,,,33.70729713413752,36.74096732533626,36.62354804108503,26.785292400342115,0.35273,8.60056,-5.60169,86.06,151.65,98.57,272.97,2.29,"['IV is 5.25 points below weighted HV', 'Delta 0.35 sits in the preferred directional range', 'Strike IV is 0.30 std below same-side chain mean', 'IV context is below_chain_mean', 'Strike is inside the 1x expected move envelope', 'Volume is above same-side chain average', 'Liquidity is strong in both OI and volume']",151.64999999999998,149.1,154.2,8758.5,3.8990694753667863,52425,74775,754.5226961145617,0.45260401278658013,4,32.91690556340106,41.539955952102275,0.29593074070128017,bearish,25,"{'skew': 52.37, 'iv_vs_hv': 81.17, 'delta': 100.0, 'vega': 100.0, 'liquidity': 100.0, 'strike_relevance': 100.0}",16669
RECLTD,Bear Put Spread,320.0,317.5,PUT,skew,below_chain_mean,39.02718678964787,,,47.61511303322625,55.182310799213106,49.99745812414659,36.87145514601228,-0.39603,0.33086,-0.21511,85.99,9.9,6.44,17.82,2.29,"['IV is 8.59 points below weighted HV', 'Delta -0.40 sits in the preferred directional range', 'Strike IV is 0.12 std below same-side chain mean', 'IV context is below_chain_mean', 'Strike is inside the 1x expected move envelope', 'Volume is above same-side chain average', 'Liquidity is strong in both OI and volume']",9.9,9.8,10.0,324.8,1.4778325123152742,1633800,1012200,31.561048864589846,0.15208620032223982,4,37.12887881271081,42.255188031015656,0.12019431517757498,bearish,25,"{'skew': 50.96, 'iv_vs_hv': 86.07, 'delta': 100.0, 'vega': 100.0, 'liquidity': 100.0, 'strike_relevance': 100.0}",15355
BPCL,Volatility Expansion Play,280.0,,CALL,skew,below_chain_mean,42.469245927600966,,,42.69023031227185,48.890848143111235,44.452615737267024,34.139765248105554,0.52366,0.29284,-0.28024,85.95,12.73,8.27,22.91,2.29,"['IV is 0.22 points below weighted HV', 'Strike IV is 0.42 std below same-side chain mean', 'IV context is below_chain_mean', 'Strike is inside the 1x expected move envelope', 'Chain IV percentile is cheap at 0.0', 'Volume is above same-side chain average', 'Liquidity is strong in both OI and volume']",12.725000000000001,12.55,12.9,278.15,0.6651087542692874,1218575,3069150,31.537185899463587,0.05866090924845292,3,43.323177466102564,59.76247237500129,0.420034460082588,bearish,25,"{'skew': 53.36, 'iv_vs_hv': 51.04, 'delta': 70.0, 'vega': 100.0, 'liquidity': 100.0, 'strike_relevance': 100.0}",526
MARUTI,Volatility Expansion Play,13000.0,,CALL,skew,below_chain_mean,28.074924735649454,,,31.705653003217265,29.489303017684726,35.94255351702023,28.27280230367918,0.39871,12.88986,-8.40284,85.85,255.18,165.86,459.32,2.29,"['IV is 3.63 points below weighted HV', 'Delta 0.40 sits in the preferred directional range', 'Strike IV is 0.49 std below same-side chain mean', 'IV context is below_chain_mean', 'Strike is inside the 1x expected move envelope', 'Volume is above same-side chain average', 'Liquidity is strong in both OI and volume']",255.175,252.5,257.85,12631.0,2.921383896761935,103500,302050,1055.3846061037589,0.3496355715877499,4,31.92636305666651,51.23667922460123,0.4862347600568235,bearish,25,"{'skew': 53.89, 'iv_vs_hv': 72.9, 'delta': 100.0, 'vega': 100.0, 'liquidity': 100.0, 'strike_relevance': 100.0}",10999
ULTRACEMCO,Volatility Expansion Play,11300.0,,CALL,skew,below_chain_mean,33.191752384087074,,,44.20198984974702,49.046836314561595,48.80036430232833,33.225977448157366,0.27969,9.44586,-6.91664,85.83,157.97,102.68,284.36,2.29,"['IV is 11.01 points below weighted HV', 'Delta 0.28 sits in the preferred directional range', 'Strike IV is 0.48 std below same-side chain mean', 'IV context is below_chain_mean', 'Strike is inside the 1x expected move envelope', 'Chain IV percentile is cheap at 10.0']",157.975,155.25,160.7,10620.0,6.4030131826742,9800,14950,1001.1158220668681,0.6792420866909248,4,36.01938027344234,62.524431910683674,0.4809970741378351,bearish,25,"{'skew': 53.85, 'iv_vs_hv': 99.82, 'delta': 100.0, 'vega': 100.0, 'liquidity': 100.0, 'strike_relevance': 82.08}",11532
NATIONALUM,Volatility Expansion Play,380.0,,PUT,skew,below_chain_mean,45.65599741859948,,,53.19429001137205,49.26042186379974,54.39465871706959,55.52766655134764,-0.28082,0.35808,-0.28705,85.82,9.0,5.85,16.2,2.29,"['IV is 7.54 points below weighted HV', 'Delta -0.28 sits in the preferred directional range', 'Strike IV is 0.31 std below same-side chain mean', 'IV context is below_chain_mean', 'Strike is inside the 1x expected move envelope', 'Volume is above same-side chain average', 'Liquidity is strong in both OI and volume']",9.0,8.95,9.05,401.8,5.425584868093582,2085000,4207500,47.25303366352093,0.46134604087503245,4,44.93618419897139,54.388449322222925,0.30803274092375754,bullish,25,"{'skew': 52.46, 'iv_vs_hv': 78.34, 'delta': 100.0, 'vega': 100.0, 'liquidity': 100.0, 'strike_relevance': 100.0}",6364
NATIONALUM,Volatility Expansion Play,385.0,,PUT,skew,below_chain_mean,45.652569585509106,,,53.19429001137205,49.26042186379974,54.39465871706959,55.52766655134764,-0.31841,0.37907,-0.30121,85.82,10.65,6.92,19.17,2.29,"['IV is 7.54 points below weighted HV', 'Delta -0.32 sits in the preferred directional range', 'Strike IV is 0.31 std below same-side chain mean', 'IV context is below_chain_mean', 'Strike is inside the 1x expected move envelope', 'Volume is above same-side chain average', 'Liquidity is strong in both OI and volume']",10.65,10.55,10.75,401.8,4.181184668989549,750000,1342500,47.25303366352093,0.35553272874773145,4,44.93618419897139,54.388449322222925,0.30815365596960165,bullish,25,"{'skew': 52.47, 'iv_vs_hv': 78.36, 'delta': 100.0, 'vega': 100.0, 'liquidity': 100.0, 'strike_relevance': 100.0}",6364
NBCC,Volatility Expansion Play,90.0,,CALL,skew,below_chain_mean,49.29185500958426,,,60.03761457593642,77.7207901655336,59.149744801172176,43.538265352691575,0.31057,0.07756,-0.08145,85.81,2.04,1.32,3.66,2.29,"['IV is 10.75 points below weighted HV', 'Delta 0.31 sits in the preferred directional range', 'Strike IV is 0.53 std below same-side chain mean', 'IV context is below_chain_mean', 'Strike is inside the 1x expected move envelope', 'Chain IV percentile is cheap at 15.2', 'Volume is above same-side chain average', 'Liquidity is strong in both OI and volume']",2.035,2.02,2.05,83.09,8.316283547960039,2372500,2021500,11.425762101134776,0.6047736631339203,4,52.54275567237639,82.54971447959647,0.5304618707814514,bearish,25,"{'skew': 54.24, 'iv_vs_hv': 85.8, 'delta': 100.0, 'vega': 31.02, 'liquidity': 100.0, 'strike_relevance': 89.52}",31415
PHOENIXLTD,Volatility Expansion Play,1600.0,,CALL,skew,below_chain_mean,34.8370729837267,,,38.10204995471213,47.45199804260448,37.93362426711825,28.97666945027828,0.34534,1.48614,-1.1506,85.8,29.7,19.31,53.46,2.29,"['IV is 3.26 points below weighted HV', 'Delta 0.35 sits in the preferred directional range', 'Strike IV is 0.65 std below same-side chain mean', 'IV context is below_chain_mean', 'Strike is inside the 1x expected move envelope', 'Volume is above same-side chain average', 'Liquidity is strong in both OI and volume']",29.700000000000003,29.05,30.35,1525.2,4.904274849200102,77000,113050,149.5842883085473,0.5000525178534132,4,37.4744796153668,85.04744372463023,0.6527686483597336,bearish,25,"{'skew': 55.22, 'iv_vs_hv': 67.14, 'delta': 100.0, 'vega': 100.0, 'liquidity': 100.0, 'strike_relevance': 99.99}",14552
BPCL,Volatility Expansion Play,290.0,,CALL,skew,below_chain_mean,42.79345459114218,,,42.69023031227185,48.890848143111235,44.452615737267024,34.139765248105554,0.40113,0.2843,-0.26671,85.77,8.32,5.41,14.98,2.29,"['Strike IV is 0.41 std below same-side chain mean', 'IV context is below_chain_mean', 'Strike is inside the 1x expected move envelope', 'Chain IV percentile is cheap at 10.0', 'Volume is above same-side chain average', 'Liquidity is strong in both OI and volume']",8.325,8.2,8.45,278.15,4.260291209778905,1625425,2638600,31.537185899463587,0.37574690518603243,3,43.323177466102564,59.76247237500129,0.4121597692977979,bearish,25,"{'skew': 53.3, 'iv_vs_hv': 49.52, 'delta': 70.0, 'vega': 100.0, 'liquidity': 100.0, 'strike_relevance': 100.0}",526
